image_id,work_id,miro_image_number,title,description,work_type,contributors,subjects,genres,license_id,license_label,license_url,credit,access_status,aspect_ratio,average_color,iiif_image_id,iiif_info_url,thumbnail_url,full_image_url,work_page_url,image_page_url,filename
q65pkzg9,fxa32kh7,W0044348,Visceral leishmaniasis: lymph node,"Lymph node

This is a low power view of a section of lymph node. The image shows discrete and confluent granulomas with some necrosis. H&E stain.

In visceral leishmaniasis, parasitized macrophages can infiltrate the sinuses of the lymph nodes and displace the lymphoid tissue. This can lead to a reduction in the formation of red blood cells, white blood cells and platelets.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5209125,#935fb5,W0044348,https://iiif.wellcomecollection.org/image/W0044348/info.json,"https://iiif.wellcomecollection.org/image/W0044348/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0044348/full/full/0/default.jpg,https://wellcomecollection.org/works/fxa32kh7,https://wellcomecollection.org/works/fxa32kh7/images?id=q65pkzg9,Visceral_leishmaniasis_lymph_node_Wellcome_W0044348.jpg
q6btfv64,mnxdnzc8,W0043390,Lepromatous leprosy: histoid leprosy,"Lepromatous leprosy (LL): histoid leprosy

This is a high power view of a histoid leprosy lesion. It shows macrophages arranged in a storiform (irregular, whorl-like) pattern. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.532567,#cda3b8,W0043390,https://iiif.wellcomecollection.org/image/W0043390/info.json,"https://iiif.wellcomecollection.org/image/W0043390/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043390/full/full/0/default.jpg,https://wellcomecollection.org/works/mnxdnzc8,https://wellcomecollection.org/works/mnxdnzc8/images?id=q6btfv64,Lepromatous_leprosy_histoid_leprosy_Wellcome_W0043390.jpg
r2n33nhy,v6ktc6jr,W0043372,Leprosy: skin,"Tuberculoid (TT) leprosy: skin

This is a high power view of a skin section from a case of TT in reaction. It shows fibrinoid necrosis in a granuloma. Note the numerous, multinucleate Langhans' giant cells. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5267175,#c9acc7,W0043372,https://iiif.wellcomecollection.org/image/W0043372/info.json,"https://iiif.wellcomecollection.org/image/W0043372/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043372/full/full/0/default.jpg,https://wellcomecollection.org/works/v6ktc6jr,https://wellcomecollection.org/works/v6ktc6jr/images?id=r2n33nhy,Leprosy_skin_Wellcome_W0043372.jpg
r3pqnjgv,m6kjrcdm,W0043373,Leprosy: skin,"Tuberculoid (TT) leprosy: skin

This is a low power view of a skin section from a patient with TT in reaction. It shows pan-dermal, granulomatous inflammation related to neurovascular bundles. The deep nerve at the base of the section is greatly expanded, and has central necrosis. H&E stain.

See image W0043374 for a medium power view of the deep nerve.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,0.655,#d8b4c2,W0043373,https://iiif.wellcomecollection.org/image/W0043373/info.json,"https://iiif.wellcomecollection.org/image/W0043373/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043373/full/full/0/default.jpg,https://wellcomecollection.org/works/m6kjrcdm,https://wellcomecollection.org/works/m6kjrcdm/images?id=r3pqnjgv,Leprosy_skin_Wellcome_W0043373.jpg
rcktvp7v,n265747x,W0043320,Leprosy: skin,"Indeterminate (Idt) leprosy: skin

This is a high power view of a skin section from a case of Idt leprosy. It shows slight irregularity of the basal layer of the epidermis and minimal lymphocytic infiltration. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,0.6525,#a7a4c2,W0043320,https://iiif.wellcomecollection.org/image/W0043320/info.json,"https://iiif.wellcomecollection.org/image/W0043320/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043320/full/full/0/default.jpg,https://wellcomecollection.org/works/n265747x,https://wellcomecollection.org/works/n265747x/images?id=rcktvp7v,Leprosy_skin_Wellcome_W0043320.jpg
re2y52re,pejxrp6w,W0043360,Leprosy: dermal nerve,"Borderline tuberculoid (BT) leprosy: dermal nerve

This medium power view of a dermal nerve shows a typical neuritis lesion. There is a small, epithelioid cell granuloma, with lymphocytes eroding into the left-hand edge of the nerve (bottom right).

A looser granuloma is located near the artery and vein, towards the top left of the slide. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.532567,#96a9d2,W0043360,https://iiif.wellcomecollection.org/image/W0043360/info.json,"https://iiif.wellcomecollection.org/image/W0043360/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043360/full/full/0/default.jpg,https://wellcomecollection.org/works/pejxrp6w,https://wellcomecollection.org/works/pejxrp6w/images?id=re2y52re,Leprosy_dermal_nerve_Wellcome_W0043360.jpg
rtembdfw,n8yswdbz,W0043387,Lepromatous leprosy: histoid leprosy,"Lepromatous leprosy (LL): histoid leprosy

This high power view of a histoid leprosy lesion shows typical, elongated macrophages. H&E stain.

Histoid leprosy occurs predominantly in LL in relapse.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5384616,#b083c1,W0043387,https://iiif.wellcomecollection.org/image/W0043387/info.json,"https://iiif.wellcomecollection.org/image/W0043387/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043387/full/full/0/default.jpg,https://wellcomecollection.org/works/n8yswdbz,https://wellcomecollection.org/works/n8yswdbz/images?id=rtembdfw,Lepromatous_leprosy_histoid_leprosy_Wellcome_W0043387.jpg
ruftdkvf,t247v8tu,W0044757,Tuberculous lymphadenitis,This is a high power view of a lymph node which shows a tuberculoid granuloma comprised of epithelioid cells and two Langhans' giant cells. There is no evidence of necrosis in this lesion. H&E stain.,Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5384616,#a993c1,W0044757,https://iiif.wellcomecollection.org/image/W0044757/info.json,"https://iiif.wellcomecollection.org/image/W0044757/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0044757/full/full/0/default.jpg,https://wellcomecollection.org/works/t247v8tu,https://wellcomecollection.org/works/t247v8tu/images?id=ruftdkvf,Tuberculous_lymphadenitis_Wellcome_W0044757.jpg
rvhq7nhh,h795zytp,W0043311,Leprosy: acid-fast bacilli,"Indeterminate (Idt) leprosy: skin

This is a high power view of a skin biopsy from an Idt patient. The arrow is pointing to two acid-fast bacilli (AFB) just under the epidermis. Wade-Fite stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5209125,#a0b8ca,W0043311,https://iiif.wellcomecollection.org/image/W0043311/info.json,"https://iiif.wellcomecollection.org/image/W0043311/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043311/full/full/0/default.jpg,https://wellcomecollection.org/works/h795zytp,https://wellcomecollection.org/works/h795zytp/images?id=rvhq7nhh,Leprosy_acid-fast_bacilli_Wellcome_W0043311.jpg
rypz6acr,p98qq2ep,W0043318,Leprosy: skin,"Indeterminate (Idt) leprosy: skin

This is a medium power view of a skin section from a patient with Idt leprosy. Lymphocytes can be seen around blood vessels, a hair shaft (middle) and an arrector pili muscle (bottom right). H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,0.655,#cfb8d0,W0043318,https://iiif.wellcomecollection.org/image/W0043318/info.json,"https://iiif.wellcomecollection.org/image/W0043318/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043318/full/full/0/default.jpg,https://wellcomecollection.org/works/p98qq2ep,https://wellcomecollection.org/works/p98qq2ep/images?id=rypz6acr,Leprosy_skin_Wellcome_W0043318.jpg
s35x3auk,tjzxue2s,W0043156,Cryptosporidiosis: rectum,"<I>Cryptosporidium parvum</I> in the rectum

This is a high power view of a rectal biopsy from a patient with HIV-2 infection. Several cryptosporidia are present (very small, round organisms in the lumen of the gland). They appear to lie on the surface of the epithelium, but they are in fact intracellular. H&E stain.<B>

</B>The specimen was obtained by rectal biopsy.<B> </B>Biopsy is sometimes needed for the diagnosis of cryptosporidiosis, when parasitological examination is negative or affected organs are difficult to sample (eg. the biliary system).",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5209125,#a95795,W0043156,https://iiif.wellcomecollection.org/image/W0043156/info.json,"https://iiif.wellcomecollection.org/image/W0043156/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043156/full/full/0/default.jpg,https://wellcomecollection.org/works/tjzxue2s,https://wellcomecollection.org/works/tjzxue2s/images?id=s35x3auk,Cryptosporidiosis_rectum_Wellcome_W0043156.jpg
s53whnxp,rmygd7gk,W0043407,Lepromatous leprosy: type 2 ENL reaction,"Lepromatous leprosy (LL): type 2 (erythema nodosum leprosum, ENL) leprosy reaction

This is a high power view of a peripheral nerve from a patient with type 2 leprosy reaction. This slide shows necrotic nerve tissue, infiltrated by polymorphs. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5384616,#b394b9,W0043407,https://iiif.wellcomecollection.org/image/W0043407/info.json,"https://iiif.wellcomecollection.org/image/W0043407/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043407/full/full/0/default.jpg,https://wellcomecollection.org/works/rmygd7gk,https://wellcomecollection.org/works/rmygd7gk/images?id=s53whnxp,Lepromatous_leprosy_type_2_ENL_reaction_Wellcome_W0043407.jpg
sd62uut9,tfcpufwm,W0047317,Skin: Kaposi's sarcoma,"Kaposi's sarcoma (KS)

This is an example of KS of skin. It is a macular lesion, shown at high power. Several jagged, slit-like spaces are dissecting the collagen of the skin. These spaces are formed by endothelial cells and are the earliest histologically identifiable lesion of Kaposi's sarcoma. There is also an associated inflammatory infiltrate. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5384616,#d89ab7,W0047317,https://iiif.wellcomecollection.org/image/W0047317/info.json,"https://iiif.wellcomecollection.org/image/W0047317/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0047317/full/full/0/default.jpg,https://wellcomecollection.org/works/tfcpufwm,https://wellcomecollection.org/works/tfcpufwm/images?id=sd62uut9,Skin_Kaposi_s_sarcoma_Wellcome_W0047317.jpg
se5g2mm5,xwn9h2x7,W0043354,Leprosy: skin,"Tuberculoid (TT) leprosy: skin

This low power view of a skin section from a person with TT shows relatively little inflammation. The zone under the epidermis and a mid-dermal nerve are granulomatous (dark staining). H&E stain.

See image W0043355 for a high power view of this section.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,0.655,#cec9cb,W0043354,https://iiif.wellcomecollection.org/image/W0043354/info.json,"https://iiif.wellcomecollection.org/image/W0043354/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043354/full/full/0/default.jpg,https://wellcomecollection.org/works/xwn9h2x7,https://wellcomecollection.org/works/xwn9h2x7/images?id=se5g2mm5,Leprosy_skin_Wellcome_W0043354.jpg
spsrnnsd,qqcw22be,W0043364,Leprosy: skin,"Tuberculoid (TT) leprosy: skin

This is a medium power view of a skin biopsy from a patient with TT. There is erosion of the epidermis by granulomas, and a Langhans' giant cell can be seen near the centre of the section. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5444015,#d0a8b8,W0043364,https://iiif.wellcomecollection.org/image/W0043364/info.json,"https://iiif.wellcomecollection.org/image/W0043364/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043364/full/full/0/default.jpg,https://wellcomecollection.org/works/qqcw22be,https://wellcomecollection.org/works/qqcw22be/images?id=spsrnnsd,Leprosy_skin_Wellcome_W0043364.jpg
ss6vjptk,mn7f387t,W0043344,Leprosy: dermal nerve,"Borderline tuberculoid (BT) leprosy: dermal nerve

This is a medium power view of a dermal nerve from a patient with BT. It shows granulomas (pale zones) separating the nerve fibres and Schwann cells (brown). This indicates intraneural granulomas. Immunostain for S100 (which stains Schwann cells brown).

These intraneural granulomas are specific for leprosy.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5444015,#ced7cb,W0043344,https://iiif.wellcomecollection.org/image/W0043344/info.json,"https://iiif.wellcomecollection.org/image/W0043344/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043344/full/full/0/default.jpg,https://wellcomecollection.org/works/mn7f387t,https://wellcomecollection.org/works/mn7f387t/images?id=ss6vjptk,Leprosy_dermal_nerve_Wellcome_W0043344.jpg
t6wv9wrz,hfrhy28f,W0043314,Leprosy: skin,"Indeterminate (Idt) leprosy: skin

This is a low power view of a skin section from a patient with Idt leprosy. There is slight inflammation around the upper dermal vessels and the mid-dermal sweat glands. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.4760147,#d5d4d2,W0043314,https://iiif.wellcomecollection.org/image/W0043314/info.json,"https://iiif.wellcomecollection.org/image/W0043314/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043314/full/full/0/default.jpg,https://wellcomecollection.org/works/hfrhy28f,https://wellcomecollection.org/works/hfrhy28f/images?id=t6wv9wrz,Leprosy_skin_Wellcome_W0043314.jpg
t7tszu5m,fyqvnc35,W0044330,Amoebiasis: histopathology of the colon,"Histopathology of the colon

This is a high power view of the colonic mucosa. There is a line of amoebic trophozoites (stained reddish) near the top of the picture. There is erosion of the surface mucosa and a moderate inflammatory infiltrate in the superficial lamina propria. PAS stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5444015,#9ba1d0,W0044330,https://iiif.wellcomecollection.org/image/W0044330/info.json,"https://iiif.wellcomecollection.org/image/W0044330/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0044330/full/full/0/default.jpg,https://wellcomecollection.org/works/fyqvnc35,https://wellcomecollection.org/works/fyqvnc35/images?id=t7tszu5m,Amoebiasis_histopathology_of_the_colon_Wellcome_W0044330.jpg
tnj3f2gw,qr6kzkeh,W0047282,Brain: toxoplasmosis,This high power view of toxoplasma tachyzoites (small arrow) in the brain shows numerous small blue parasites through the parenchyma. They may have emerged from the bradycyst seen towards the right hand side (large arrow). H&E stain.,Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.532567,#d5a9c8,W0047282,https://iiif.wellcomecollection.org/image/W0047282/info.json,"https://iiif.wellcomecollection.org/image/W0047282/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0047282/full/full/0/default.jpg,https://wellcomecollection.org/works/qr6kzkeh,https://wellcomecollection.org/works/qr6kzkeh/images?id=tnj3f2gw,Brain_toxoplasmosis_Wellcome_W0047282.jpg
ts682q2c,w367ejmu,W0043337,Leprosy: histopathology of skin,"Borderline tuberculoid (BT) leprosy: skin

This image shows a skin section from a person with BT. In this low power microscopic view, several deep dermal nerves are massively enlarged by granulomatous infiltrate. These nerves are surrounded by dense cuffs of dark-staining lymphocytes. H&E stain.

This is the typical appearance of granulomatous inflammation throughout the dermis.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.509434,#e4d0de,W0043337,https://iiif.wellcomecollection.org/image/W0043337/info.json,"https://iiif.wellcomecollection.org/image/W0043337/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043337/full/full/0/default.jpg,https://wellcomecollection.org/works/w367ejmu,https://wellcomecollection.org/works/w367ejmu/images?id=ts682q2c,Leprosy_histopathology_of_skin_Wellcome_W0043337.jpg
tsfza5fc,my3pxf27,W0044350,Visceral leishmaniasis: lymph node,This is a medium power view of a lymph node section. The image shows multiple granulomas and some central necrosis. H&E stain.,Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5267175,#a45db9,W0044350,https://iiif.wellcomecollection.org/image/W0044350/info.json,"https://iiif.wellcomecollection.org/image/W0044350/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0044350/full/full/0/default.jpg,https://wellcomecollection.org/works/my3pxf27,https://wellcomecollection.org/works/my3pxf27/images?id=tsfza5fc,Visceral_leishmaniasis_lymph_node_Wellcome_W0044350.jpg
tu74d2hs,k766k3f2,W0043406,Lepromatous leprosy: type 2 ENL reaction,"Lepromatous leprosy (LL): type 2 (erythema nodosum leprosum, ENL) leprosy reaction

This is a medium power view of a peripheral nerve from a patient with type 2 leprosy reaction. There is necrosis and infiltration by polymorphs, superimposed on collections of foamy macrophages. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5384616,#bf99b6,W0043406,https://iiif.wellcomecollection.org/image/W0043406/info.json,"https://iiif.wellcomecollection.org/image/W0043406/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043406/full/full/0/default.jpg,https://wellcomecollection.org/works/k766k3f2,https://wellcomecollection.org/works/k766k3f2/images?id=tu74d2hs,Lepromatous_leprosy_type_2_ENL_reaction_Wellcome_W0043406.jpg
tyzknuw2,q5gmsf77,W0043341,Leprosy: histopathology of skin,"Borderline tuberculoid (BT) leprosy: skin

This is a skin biopsy section from a case of BT. In this low power view there is typical, pan-dermal, granulomatous inflammation. Note that there is no involvement of the epidermis. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,0.65,#c8c1c5,W0043341,https://iiif.wellcomecollection.org/image/W0043341/info.json,"https://iiif.wellcomecollection.org/image/W0043341/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043341/full/full/0/default.jpg,https://wellcomecollection.org/works/q5gmsf77,https://wellcomecollection.org/works/q5gmsf77/images?id=tyzknuw2,Leprosy_histopathology_of_skin_Wellcome_W0043341.jpg
u3vsva6t,jwfkngyf,W0043351,Leprosy and HIV: skin,"Tuberculoid (TT) leprosy: skin

This high power view of a skin section, from an HIV-seropositive adult with TT, shows vasculitis. There is a necrotic arteriole, with a surrounding fibrinoid exudate, in the middle of a granulomatous infiltrate. H&E stain. 

This vasculitis is not a feature of TT, and is probably related to the HIV infection.

See image W0043350 for a low power view of this section.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5209125,#9384c1,W0043351,https://iiif.wellcomecollection.org/image/W0043351/info.json,"https://iiif.wellcomecollection.org/image/W0043351/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043351/full/full/0/default.jpg,https://wellcomecollection.org/works/jwfkngyf,https://wellcomecollection.org/works/jwfkngyf/images?id=u3vsva6t,Leprosy_and_HIV_skin_Wellcome_W0043351.jpg
u5jj86v3,r7dys83v,W0043348,Leprosy: skin,"Tuberculoid (TT) leprosy: skin

This is a low power view of a skin biopsy from a patient with TT. Note the predominantly lymphocytic infiltration (blue staining) around the vessels and deep dermal nerves (in the centre of the section). H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,0.665,#dec5ca,W0043348,https://iiif.wellcomecollection.org/image/W0043348/info.json,"https://iiif.wellcomecollection.org/image/W0043348/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043348/full/full/0/default.jpg,https://wellcomecollection.org/works/r7dys83v,https://wellcomecollection.org/works/r7dys83v/images?id=u5jj86v3,Leprosy_skin_Wellcome_W0043348.jpg
u8gup9a3,hmjt9pdy,W0043353,Leprosy: dermal nerve,"Tuberculoid (TT) leprosy: dermal nerve

This high power view of a skin section from a case of TT shows a deep nerve. There are lymphocytes surrounding, and partly infiltrating, the nerve. H&E stain.

See image W0043352 for a low power view of this section.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5444015,#8a93bf,W0043353,https://iiif.wellcomecollection.org/image/W0043353/info.json,"https://iiif.wellcomecollection.org/image/W0043353/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043353/full/full/0/default.jpg,https://wellcomecollection.org/works/hmjt9pdy,https://wellcomecollection.org/works/hmjt9pdy/images?id=u8gup9a3,Leprosy_dermal_nerve_Wellcome_W0043353.jpg
ucjrtnyg,cfkje3rj,W0043382,"Leprosy: borderline tuberculoid leprosy, dermal nerve","Borderline tuberculoid (BT) leprosy: dermal nerve

This is a medium power view of an immunostained deep dermal nerve bundle in BT. It demonstrates the Schwann cells of the nerve, which are too few to be visible on the H&E stain. Immunostain for S100 protein (which stains Schwann cells brown).

See images W0043380 and W0043381 for additional sections from this patient.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5384616,#c1d1ce,W0043382,https://iiif.wellcomecollection.org/image/W0043382/info.json,"https://iiif.wellcomecollection.org/image/W0043382/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043382/full/full/0/default.jpg,https://wellcomecollection.org/works/cfkje3rj,https://wellcomecollection.org/works/cfkje3rj/images?id=ucjrtnyg,Leprosy_borderline_tuberculoid_leprosy_dermal_nerve_Wellcome_W0043382.jpg
umd8jpx4,x2nvc57d,W0044370,Cutaneous leishmaniasis: skin lesion,"Cutaneous leishmaniasis (CL): skin lesion 

This is a medium power view of the section of skin seen at lower power in image W0044368. There are many plasma cells in the dermis and no amastigotes are seen. This is a healing lesion. H&E stain.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5444015,#bf85b0,W0044370,https://iiif.wellcomecollection.org/image/W0044370/info.json,"https://iiif.wellcomecollection.org/image/W0044370/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0044370/full/full/0/default.jpg,https://wellcomecollection.org/works/x2nvc57d,https://wellcomecollection.org/works/x2nvc57d/images?id=umd8jpx4,Cutaneous_leishmaniasis_skin_lesion_Wellcome_W0044370.jpg
uvsujckt,ya6wv4rb,W0046004,Schistosomiasis: histopathology of the lung,"Schistosomiasis due to <I>Schistosoma mansoni</I>: histopathology of the lung

This is a medium power view of a section of lung tissue. It shows an arteriole with an abnormal configuration. The vessel is surrounded by an inflammatory response. H&E stain. 

The inflammation was caused by the previous impaction of <I>Schistosoma mansoni </I> eggs and granuloma formation. The wall thickness of the arteriole is also increased, which indicates pulmonary hypertension.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.532567,#c57ca7,W0046004,https://iiif.wellcomecollection.org/image/W0046004/info.json,"https://iiif.wellcomecollection.org/image/W0046004/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0046004/full/full/0/default.jpg,https://wellcomecollection.org/works/ya6wv4rb,https://wellcomecollection.org/works/ya6wv4rb/images?id=uvsujckt,Schistosomiasis_histopathology_of_the_lung_Wellcome_W0046004.jpg
uykswm2d,p7er6svy,W0043369,Leprosy: type 1 (reversal) leprosy reaction,"Tuberculoid (TT) leprosy: type 1 (reversal) leprosy reaction

This is a low power view of a skin section from a patient with TT in reaction. There is granulomatous inflammation in the middle part of the dermis around nerves and blood vessels. The upper dermis appears pale due to severe oedema, which is a feature of a type 1 reaction. H&E stain. 

See images W0043370 and W0043371 for medium and high power views of this section.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,0.6575,#d9b6c1,W0043369,https://iiif.wellcomecollection.org/image/W0043369/info.json,"https://iiif.wellcomecollection.org/image/W0043369/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043369/full/full/0/default.jpg,https://wellcomecollection.org/works/p7er6svy,https://wellcomecollection.org/works/p7er6svy/images?id=uykswm2d,Leprosy_type_1_reversal_leprosy_reaction_Wellcome_W0043369.jpg
v25ahm8m,f5xa56cg,W0047297,Lung: histoplasmosis,"Histoplasmosis

This is low power view (whole mount) of a focal lung lesion, a histoplasmoma. Histoplasmosis is caused by the fungus <I>Histoplasma capsulatum. </I>H&E stain.

There is some peripheral residual lung tissue, but most of the tissue is eosinophilic, necrotic and focally calcified material. This is an old, partly healed <I>Histoplasma capsulatum </I>primary infection. The patient was not HIV positive. 

See image W0047298 for a high power view.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.3559322,#f0cbe1,W0047297,https://iiif.wellcomecollection.org/image/W0047297/info.json,"https://iiif.wellcomecollection.org/image/W0047297/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0047297/full/full/0/default.jpg,https://wellcomecollection.org/works/f5xa56cg,https://wellcomecollection.org/works/f5xa56cg/images?id=v25ahm8m,Lung_histoplasmosis_Wellcome_W0047297.jpg
v2chj2ah,gvrzxevm,W0043404,Lepromatous leprosy: type 2 ENL reaction,"Lepromatous leprosy (LL): type 2 (erythema nodosum leprosum, ENL) leprosy reaction

This is a low power view of a peripheral nerve from a person with a type 2 reaction. The pale zones represent non-necrotic, lepromatous neuritis. The darker areas are acute necrosis and inflammation. H&E stain. 

Type 2 reaction is also known as erythema nodosum leprosum (ENL) reaction.",Digital Images,SB Lucas,,,cc-0,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,SB Lucas,Open,1.5444015,#bc99b5,W0043404,https://iiif.wellcomecollection.org/image/W0043404/info.json,"https://iiif.wellcomecollection.org/image/W0043404/full/300,/0/default.jpg",https://iiif.wellcomecollection.org/image/W0043404/full/full/0/default.jpg,https://wellcomecollection.org/works/gvrzxevm,https://wellcomecollection.org/works/gvrzxevm/images?id=v2chj2ah,Lepromatous_leprosy_type_2_ENL_reaction_Wellcome_W0043404.jpg
